"sourcedb"	"site"	"idf"	"labcode"	"lon"	"lat"	"period"	"median"	"ID"	"code"
"neonet"	"Planta"	111	"CRG-280"	7.357827	46.232916	"EN"	-5447	111	"Dfc"
"neonet"	"Pokrovnik"	112	"PSU-5293/UCIAMS-116205"	16.062428	43.804792	"EN"	-5970	112	"Cfa"
"neonet"	"Pollera"	113	"MC-756"	8.314602	44.200546	"EN"	-5834	113	"Cfa"
"neonet"	"Portonovo Fosso Fontanaccia"	114	"LTL-12777A"	13.573426	43.563733	"EN"	-5515	114	NA
"neonet"	"Pulo di Molfetta"	116	"LTL-142a"	16.575815	41.194638	"EN"	-6004	116	NA
"neonet"	"Pupicina"	117	"Beta-131625"	14.1642	45.3156	"EN"	-5596	117	"Cfb"
"neonet"	"Rasinovac"	119	"PSU-64923/UCIAMS-158546"	15.843811	43.899871	"EN"	-5940	119	"Cfa"
"neonet"	"Renaghju"	120	"Ly-8327"	8.92148	41.52652	"EN"	-5485	120	NA
"neonet"	"Rendina"	121	"Lj-4549"	15.8	40.6334	"EN"	-5667	121	"Csa"
"neonet"	"Rio Tana"	122	"AECV-2012C"	13.673419	41.940862	"EN"	-5744	122	"Csa"
"neonet"	"Ripa Tetta"	123	"Beta-47808/CAMS-2681"	15.404016	41.439567	"EN"	-5776	123	"Csa"
"neonet"	"S. Croce"	129	"OxA-7596"	16.469149	41.176935	"EN"	-5515	129	"Csa"
"bda"	"SHM-1"	130	"SacA-23651 (P-1068)"	10.496	36.019	"EN"	-5713	130	"BSk"
"neonet"	"Sammardenchia"	131	"R-2548"	13.231355	45.975305	"EN"	-5468	131	"Cfa"
"neonet"	"San Sebastiano di Perti"	135	"OxA-21359"	8.309641	44.184808	"EN"	-5670	135	"Cfa"
"neonet"	"Sant'angelo di Ostuni"	136	"Gif-6724"	17.574791	40.738148	"EN"	-5778	136	"Csa"
"neonet"	"Santa Anna d'Oria III"	137	"R-322"	17.639	40.499	"EN"	-5682	137	NA
"neonet"	"Santa Tecchia"	138	"BM-2414"	15.842114	41.685083	"EN"	-5477	138	"Cfa"
"neonet"	"Santo Stefano di Ortucchio"	139	"LTL-60A"	13.666385	41.953894	"EN"	-5721	139	"Csa"
"calpal"	"Saracena"	140	"LTL-2155A"	16.498	39.698	"EN"	-5695	140	"Csa"
"neonet"	"Savignano sul Panaro"	141	"Lj-4649"	11.04242	44.476479	"EN"	-5633	141	"Cfb"
"neonet"	"Scamuso"	142	"Gif-7055"	17.039166	41.0775	"EN"	-5703	142	NA
"neonet"	"Scaramella di San vito"	143	"R-350"	15.637926	41.710877	"EN"	-5875	143	"Cfa"
"neonet"	"Serra Cicora"	144	"LTL-221A"	18.006	40.166	"EN"	-5680	144	"Cwa"
"neonet"	"Settecannelle"	145	"GrA-15587"	11.755982	42.544185	"EN"	-5531	145	"Csa"
"katsianis"	"Sidari"	146	"Lyon-3169"	19.698615	39.780078	"EN"	-6383	146	"Csa"
"neonet"	"Skarin Samograd"	147	"Hd-11950"	16.167023	43.85587	"EN"	-5678	147	"Cfa"
"brami15"	"Skorba"	148	"Bln-3504"	14.3777	35.9208	"EN"	-5849	148	NA
"neonet"	"Su Carroppu"	150	"Ly-3012"	8.549996	39.196373	"EN"	-5405	150	"Csa"
"neonet"	"Su Coloru"	151	"Beta-167931"	8.712183	40.661832	"EN"	-5720	151	"Csa"
"neonet"	"Terragne"	154	"Beta-59933"	17.626339	40.392311	"EN"	-5759	154	NA
"calpal"	"Topole-Bač"	156	"OxA-8693"	19.4436	45.2234	"EN"	-6033	156	"Cfa"
"neonet"	"Torre Canne"	157	"Gif-6725"	17.3667	40.8334	"EN"	-5789	157	"Csa"
"bda"	"Torre Sabea"	158	"Lyon-1448 (OXA)"	17.9667	40.0556	"EN"	-5740	158	NA
"neonet"	"Trasano"	161	"Ly-3955(OxA)"	16.636111	40.675555	"EN"	-5809	161	"Csa"
"neonet"	"Umbro"	162	"Beta-122939"	15.9178	37.9392	"EN"	-5659	162	NA
"bda"	"Uzzo"	163	"OxA-13661"	12.786694	38.109951	"EN"	-6307	163	NA
"neonet"	"Vela Spila"	165	"OxA-18118"	16.71836	42.969649	"EN"	-6008	165	NA
"calpal"	"Vinkovci-Sopot"	168	"Beta-251910"	18.7735	45.2628	"EN"	-5977	168	"Cfa"
"calpal"	"Zadubravlje-Duine"	170	"Z-2922"	18.1538	45.1612	"EN"	-5699	170	"Cfa"
"calpal"	"Zemunica Cave"	172	"PSUAMS-2224"	19.75	44.9	"EN"	-5915	172	"Cfa"
