"SiteName";"Country";"Period";"PhaseCode";"LabCode";"C14Age";"C14SD";"Material";"MaterialSpecies";"tpq";"taq";"Longitude";"Latitude";"bib";"bib_url"
"Encosta de Sant'Ana";"Portugal";"EN";"Horizon Ab2";"Sac-2002";7310;90;"organic";"Humic acids";-5846;-6462;-9,137902;38,71563;"Carvalho 2008";"Carvalho08"
"Escabasses";"France";"LM";"c.5a-b-c sect. ext.";"Ly-10938";7135;60;"n/d";"n/d";-5742;-6232;1,798249;44,7187;"Valdeyron et al. 2009";"https://doi.org/10.4000/palethnologie.9787"
"Fiais";"Portugal";"LM";"Spit 20-30";"ICEN-141";6180;110;"animal bone";"n/d";-4681;-5510;-8,4227;37,3042;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Fiais";"Portugal";"LM";"Spit 244";"TO-706";6260;80;"animal bone";"n/d";-4840;-5479;-8,4227;37,3042;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Fiais";"Portugal";"LM";"Spit 243";"TO-705";6840;70;"wood charcoal";"n/d";-5483;-5989;-8,4227;37,3042;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Fiais";"Portugal";"LM";"Spit 30-35";"ICEN-110";6870;220;"animal bone";"n/d";-5046;-6450;-8,4227;37,3042;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Fiais";"Portugal";"LM";"Feature 1";"TO-806";7010;70;"wood charcoal";"n/d";-5637;-6083;-8,4227;37,3042;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Fiais";"Portugal";"LM";"Spit 30-35";"ICEN-103";7310;80;"shell";"n/d";-5895;-6450;-8,4227;37,3042;"Soares & Silva 2018";"https://10.1016/j.jasrep.2017.11.019"
"Font de l’Or";"France";"MN";"n/a";"SUERC-44102";5676;29;"wood charcoal";"n/d";-4357;-4683;4,183374;45,72812;"Patouret et Charvey 2014";"Patouret14"
"Font de l’Or";"France";"MN";"n/a";"SUERC-44103";5502;29;"wood charcoal";"n/d";-4243;-4486;4,183374;45,72812;"Patouret et Charvey 2014";"Patouret14"
"Font de l’Or";"France";"MN";"n/a";"SUERC-44104";5080;29;"wood charcoal";"n/d";-3708;-4032;4,183374;45,72812;"Patouret et Charvey 2014";"Patouret14"
"Font de l’Or";"France";"MN";"n/a";"SUERC-44105";5583;26;"wood charcoal";"n/d";-4336;-4540;4,183374;45,72812;"Patouret et Charvey 2014";"Patouret14"
"Font de l’Or";"France";"MN";"n/a";"SUERC-44109";5218;29;"wood charcoal";"n/d";-3945;-4236;4,183374;45,72812;"Patouret et Charvey 2014";"Patouret14"
"Forno da Telha";"Portugal";"LM";"Layer 2 (shell midden)";"Wk-18358";6764;35;"animal bone";"Sus scrofa";-5539;-5791;-8,5632;39,339;"Carvalho 2008";"Carvalho08"
"Forno da Telha";"Portugal";"LM";"Layer 2 (shell midden)";"ICEN-416";7320;60;"shell";"Cerastoderma sp.";-5985;-6424;-8,5632;39,339;"Carvalho 2008";"Carvalho08"
"Forno da Telha";"Portugal";"LM";"Layer 2 (shell midden)";"ICEN-417";7360;90;"shell";"Cerastoderma sp.";-5914;-6495;-8,5632;39,339;"Carvalho 2008";"Carvalho08"
"Forno da Telha";"Portugal";"LM";"Layer 2";"Wk-18356";6764;35;"animal bone";"n/d";-5539;-5791;-8,5632;39,339;"Sousa et Gonçalves 2015";"Goncalves15"
"Fraga d'Aia";"Portugal";"EN";"Hearth 1";"ICEN-404";5050;140;"wood charcoal";"n/d";-3359;-4352;-7,2832;41,0343;"Jorge 2020";"Jorge20"
"Fraga d'Aia";"Portugal";"EN";"Layer 1";"Gif-8090";5190;60;"wood charcoal";"n/d";-3708;-4324;-7,2832;41,0343;"Jorge 2020";"Jorge20"
"Fraga d'Aia";"Portugal";"EN";"Hearth 2";"Gif-8079";5690;70;"wood charcoal";"n/d";-4269;-4833;-7,2832;41,0343;"Jorge 2020";"Jorge20"
"Fraga d'Aia";"Portugal";"EN";"Hearth 2";"Gif-7891";5750;70;"wood charcoal";"n/d";-4343;-4899;-7,2832;41,0343;"Jorge 2020";"Jorge20"
"Fraga d'Aia";"Portugal";"EN";"Hearth 2";"ICEN-904";6290;50;"wood charcoal";"n/d";-4998;-5473;-7,2832;41,0343;"Jorge 2020";"Jorge20"
"Fraga d'Aia";"Portugal";"EN";"Hearth 2";"ICEN-405";6490;60;"wood charcoal";"n/d";-5215;-5630;-7,2832;41,0343;"Jorge 2020";"Jorge20"
"Fuente Celada";"Spain";"EN";"H62-UE622";"UGA-7565";6120;30;"human bone";"Homo sapiens";-4846;-5216;-3,926308;42,26208;"Marcos 2019";"https://10.21630/maa.2019.70.06"
"Gahuzère 2";"France";"MN";"niv.4";"Beta-253157";5360;40;"wood charcoal";"n/d";-3985;-4350;0,658872;43,23491;"Perrin et al. 2009";"Perrin09"
"Gaspeia";"Portugal";"LM";"Structure (hearth) 26.E2";"Beta-189913";6950;50;"wood charcoal";"Pinus sp.";-5640;-6017;-8,2292;37,5456;"Soares & Silva 2021";"Soares21"
"Gaspeia";"Portugal";"LM";"Structure (hearth) 16.E20";"Beta-514325";7040;30;"wood charcoal";"Pinus sp.";-5745;-6058;-8,2292;37,5456;"Soares & Silva 2021";"Soares21"
"Gaspeia";"Portugal";"LM";"Structure (hearth) 26.D1";"Beta-514326";7080;30;"wood charcoal";"Quercus sp.";-5800;-6069;-8,2292;37,5456;"Soares & Silva 2021";"Soares21"
"Gaspeia";"Portugal";"LM";"Structure (hearth) 26.E2";"Beta-187510";7110;40;"wood charcoal";"Quercus sp.";-5797;-6157;-8,2292;37,5456;"Soares & Silva 2021";"Soares21"
"Germignac";"France";"EN";"Grave";"GifA-96770";6090;70;"human bone";"Homo Sapiens";-4710;-5314;-0,385844;45,57576;"Laporte et Gómez de Soto 2001";"Laporte01"
"Gilardière";"France";"LM";"c.3a";"AA-8436";6520;120;"wood charcoal";"n/d";-4998;-5835;-2,154716;47,11365;"Marchand 1999";"Marchand99"
"Grande Sablière";"France";"MN";"PAL4 (tranchée de palissade)";"Beta-370202";5810;40;"wood charcoal";"n/d";-4457;-4842;0,360349;46,61653;"Merleau et al. 2014";"Merleau14"
"Grande Sablière";"France";"MN";"SP-1121 (fosse)";"Beta-382531";5850;30;"human bone";"Homo Sapiens";-4541;-4879;0,360349;46,61653;"Merleau et al. 2014";"Merleau14"
"Grande Sablière";"France";"MN";"foyer 5125";"Beta-370206";5680;30;"wood charcoal";"n/d";-4357;-4687;0,362185;46,61374;"Merleau et al. 2014";"Merleau14"
"Grande Sablière";"France";"MN";"foyer 5082";"Beta-370209";5820;30;"wood charcoal";"n/d";-4500;-4835;0,362185;46,61374;"Merleau et al. 2014";"Merleau14"
"Grotte de Haispea";"France";"EMN";"n/a";"GrA-38789";5750;40;"human bone";"Homo Sapiens";-4398;-4790;-0,947658;43,14872;"Ebrard 2013";"Ebrard13"
"Grotte de l'Espalungue";"France";"UN";"Niveau intra-stalagminitique";"Ly-3072";6040;300;"n/a";"n/d";-3949;-5881;-0,436883;43,09974;"Blanc & Marsan 1985";"Blanc85"
"Grotte de Malarode 1";"France";"UN";"Base couche C4i, carré 4E";"Ly-3483";6300;210;"wood charcoal";"n/d";-4448;-5884;-0,462728;43,09666;"Marsan 1986";"Marsan86"
"Grotte de Poeymaü";"France";"MN";"bca/gca/alsn";"Ly-1784";7830;200;"shell";"n/d";-6027;-7573;-0,4479;43,0958;"Evin et al. 1980";"Evin80"
"Grotte de Poeymaü";"France";"MN";"bca/gca/alsn";"Ly-1785";7940;310;"shell";"n/d";-5844;-8196;-0,4479;43,0958;"Evin et al. 1980";"Evin80"
"Grotte de Poeymaü";"France";"LM";"alsh: argile, limon, schiste, hélix";"Ly-1786";7690;310;"shell";"Helix sp.";-5627;-7602;-0,4479;43,0958;"Evin et al. 1980";"Evin80"
"Grotte de Poeymaü";"France";"MN";"bca: blocs, cailloux, argile. Remplacé au fond de la grotte par les dépôts lenticulaires de gca et alsn";"Ly-1840";5830;330;"wood charcoal";"n/d";-3544;-5729;-0,4479;43,0958;"Marsan 2009";"Marsan09"
"Grotte de Poeymaü";"France";"MN";"gca: granules, cailloux, argile. En fond de grotte";"Ly-1842";5170;330;"wood charcoal";"n/d";-2677;-5208;-0,4479;43,0958;"Marsan 2009";"Marsan09"
"Grotte de Poeymaü";"France";"LM";"alsh: argile, limon, schiste, hélix. Blocs vers l’extérieur";"Ly-1843";6830;320;"wood charcoal";"n/d";-4684;-6681;-0,4479;43,0958;"Marsan 2009";"Marsan09"
"Grotte de Poeymaü";"France";"EM";"bah: blocs, argile, hélix";"Ly-1891";7940;150;"wood charcoal";"n/d";-6261;-7525;-0,4479;43,0958;"Marsan 2009";"Marsan09"
"Grotte de Poeymaü";"France";"EM";"cbh: cailloux, blocs, ennoyés dans une grande masse de coquilles de Cepaea nemoralis, sans sédiment. Correspond à la partie supérieure des
Foyers supérieurs à hélix (FSH)";"Ly-1892";7960;160;"wood charcoal";"n/d";-6254;-7575;-0,4479;43,0958;"Marsan 2009";"Marsan09"
"Grotte du Sanglier";"France";"LMEN";"c.5a2";"Ly-33 (OxA-4551)";6915;70;"n/a";"n/d";-5565;-6057;1,718974;44,7002;"Roussot-Larroque 2005";"Roussot05"
"Grotte du Sanglier";"France";"LMEN";"c.5a1";"Ly-5686";6172;176;"n/a";"n/d";-4401;-5656;1,718974;44,7002;"Séronie-Vivien 2001";"Seronie01"
"Grotte du Sanglier";"France";"EN";"c.3b";"Ly-7791";6095;100;"animal bone";"n/d";-4551;-5468;1,718974;44,7002;"Séronie-Vivien 2001";"Seronie01"
"Grotte du Sanglier";"France";"LMEN";"Layer 5";"Ly-6510";7557;104;"n/a";"n/d";-6027;-6817;1,718974;44,7002;"Valdeyron et al. 2013";"Valdeyron13"
"Grotte Mykolas";"France";"MN";"n/a";"Ly-6225";5210;35;"human bone";"Homo sapiens";-3806;-4240;0,9284679;44,91858;"Le Luyer & Bayle 2017";"https://doi.org/10.1016/j.crpv.2016.11.009"
"Gruta da Nossa Senhora das Lapas";"Portugal";"EN";"Layer C";"ICEN-805";6100;70;"human bone";"Homo sapiens";-4713;-5318;-8,412194;39,66217;"Bernabeu Auban 2006";"http://doi.org/10.13140/RG.2.1.3671.4006"
"Gruta da Nossa Senhora das Lapas";"Portugal";"EN";"Layer B";"ICEN-802";6100;70;"human bone";"Homo sapiens";-4713;-5318;-8,412194;39,66217;"Oosterbeek 1993";"Oosterbeek93"
"Harregi";"France";"MN";"n/a";"GrA-37565";5055;35;"human bone";"Homo Sapiens";-3652;-3983;-0,9281939;43,14435;"Ebrard 2013";"Ebrard13"
"Herriko Barra";"Spain";"LMEN";"C";"I-???";5810;170;"wood charcoal";"n/d";-4000;-5358;-2,176052;43,2844;"Arias 1995";"Arias1995"
"Herriko Barra";"Spain";"LMEN";"C";"Ua-4821";5960;95;"animal bone";"n/d";-4450;-5301;-2,176052;43,2844;"Altuna et al. 1993";"Elorza93"
"Herriko Barra";"Spain";"LMEN";"C";"Ua-4820";6010;90;"animal bone";"n/d";-4503;-5310;-2,176052;43,2844;"Altuna et al. 1993";"Elorza93"
"Herriko Barra";"Spain";"LMEN";"C";"I-15350";5730;110;"n/a";"n/a";-4173;-5035;-2,176052;43,2844;"Juan Cabanilles & Martí Oilver 2002";"JuanCabanilles02"
"Herriko Barra";"Spain";"LMEN";"C";"I-15351";5800;110;"n/a";"n/a";-4261;-5206;-2,176052;43,2844;"Juan Cabanilles & Martí Oilver 2002";"JuanCabanilles02"
"Kergorvo";"France";"EN";"Posthole 216";"Poz-47980";6250;40;"wood charcoal";"n/d";-4996;-5373;-3,5333921;48,27183;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Kerliezoc";"France";"LM";"Carré 17, niveau 1, passe 2";"Ly-1871 (Poz-1010)";6485;50;"wood charcoal";"Quercus sp.";-5219;-5622;-4,444338;48,5336;"Josselin et al. 2003";"Josselin03"
"Kerlinou";"France";"EN";"T37.F113";"Beta-413070";5920;30;"wood charcoal";"n/d";-4618;-4980;-4,552695;48,36507;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Kerlinou";"France";"EN";"T37.F115";"Beta-413071";5860;30;"wood charcoal";"n/d";-4544;-4893;-4,552695;48,36507;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Kerostin";"France";"EN";"four 1050";"Beta-409096";5930;30;"wood charcoal";"n/d";-4625;-4989;-3,3248594;47,72163;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Kerostin";"France";"EN";"four 1230";"Beta-409100";6000;30;"wood charcoal";"n/d";-4720;-5196;-3,3248594;47,72163;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"Kervouric";"France";"EN";"Bâtiment 3, F.169";"Beta-378977";6030;30;"organic";"Residues in pottery in pottery";-4732;-5203;-3,4899835;48,74155;"Juhel 2015";"Juhel15"
"Kervouric";"France";"EN";"bâtiment 1, fosse latérale F.70";"Beta-399289";5890;30;"organic";"Residues in pottery in pottery";-4559;-4933;-3,4899835;48,74155;"Juhel 2015";"Juhel15"
"Kervouric";"France";"EN";"bâtiment 2, posthole F.44/US1";"Beta-418940";5970;30;"wood charcoal";"Alnus sp.";-4711;-5022;-3,4899835;48,74155;"Juhel 2015";"Juhel15"
"Kervouric";"France";"EN";"bâtiment 2, F.59 sd. 2-3 US 1";"Beta-418941";6020;30;"wood charcoal";"n/d";-4727;-5201;-3,4899835;48,74155;"Juhel 2015";"Juhel15"
"Kervouric";"France";"EN";"Bâtiment 3, F.129";"Beta-418943";5920;30;"plant seed";"Corylus sp.";-4618;-4980;-3,4899835;48,74155;"Juhel 2015";"Juhel15"
"Kervouric";"France";"LM";"US F184";"Beta-418944";7850;30;"wood charcoal";"n/d";-6507;-7033;-3,4899835;48,74155;"Marchand & Schulting 2019";"Marchand19"
"Kervouric";"France";"LM";"US F148";"Beta-418945";7030;30;"wood charcoal";"n/d";-5739;-6023;-3,4899835;48,74155;"Marchand & Schulting 2019";"Marchand19"
"Kervouyec";"France";"EN";"pottery f2c1, fosse f2";"Ly-11067(SacA36552)";6005;35;"organic";"Residues in pottery in pottery";-4717;-5201;-4,1125996;48,01926;"Tinevez et al. 2015";"Tinevez15"
"Kervouyec";"France";"EN";"fosse f2,";"Ly-11068(SacA36553)";5970;45;"wood charcoal";"n/d";-4620;-5201;-4,1125996;48,01926;"Tinevez et al. 2015";"Tinevez15"
"Kervouyec";"France";"EN";"fosse f1";"Ly-4657(SacA-9808)";5995;35;"plant seed";"Corylus sp.";-4715;-5200;-4,1125996;48,01926;"Tinevez et al. 2015";"Tinevez15"
"Kervouyec";"France";"EN";"pottery f3c1, fosse f3";"Ly-7737(SacA 23288)";5975;30;"organic";"Residues in pottery in pottery";-4713;-5027;-4,1125996;48,01926;"Tinevez et al. 2015";"Tinevez15"
"La Atalaya";"Spain";"EN";"Phase Ib, Sondeo 9, US 909-1";"Poz-38403";5510;50;"animal bone";"n/d";-4057;-4543;-4,816473;40,63576;"Guerra et al. 2017";"https://10.24197/ba.LXXXIII.2017.11-70"
"La Atalaya";"Spain";"EN";"Phase Ib, Sondeo 9, US 607-2";"MADN-5904BIN";6184;416;"organic";"Residues in pottery";-3652;-6370;-4,816473;40,63576;"Guerra et al. 2017";"https://10.24197/ba.LXXXIII.2017.11-70"
"La Atalaya";"Spain";"EN";"Phase Ib, Sondeo 9, US 909-2";"MADN-5905BIN";6202;346;"organic";"Residues in pottery";-3956;-6083;-4,816473;40,63576;"Guerra et al. 2017";"https://10.24197/ba.LXXXIII.2017.11-70"
"La Atalaya";"Spain";"EN";"Phase Ib, Sonde 9, US 909-2";"Beta-333528";6220;40;"animal bone";"Ovis/capra";-4950;-5362;-4,816473;40,63576;"Guerra et al. 2017";"https://10.24197/ba.LXXXIII.2017.11-70"
"La Atalaya";"Spain";"EN";"Phase Ib, Sondeo 14, US 1402";"MADN-6228BIN";6642;406;"organic";"Residues in pottery";-4249;-6736;-4,816473;40,63576;"Guerra et al. 2017";"https://10.24197/ba.LXXXIII.2017.11-70"
"La Atalaya";"Spain";"EN";"Phase Ib, Sondeo 12, US 1202-2";"MADN-6183BIN";6855;453;"organic";"Residues in pottery";-4336;-7318;-4,816473;40,63576;"Guerra et al. 2017";"https://10.24197/ba.LXXXIII.2017.11-70"
"La Balise";"France";"EN";"nd";"Ly-2838";5910;150;"wood charcoal";"n/d";-4257;-5458;-1,1515927;45,48487;"Roussot-Larroque & Burnez 1992; Marchand 1999";"Roussot92"
"La Braña-Arintero";"Spain";"LM";"Garma A, 1";"Beta-226472";6980;50;"human bone";"Homo sapiens";-5666;-6057;-5,409831;42,98519;"Vidal et al. 2008";"Vidal08"
"La Braña-Arintero";"Spain";"LM";"Garma A, 2";"Beta-226473";7030;50;"human bone";"Homo sapiens";-5720;-6071;-5,409831;42,98519;"Vidal et al. 2008";"Vidal08"
"la Doue";"France";"EN";"F-V";"Ly-2818";6390;290;"wood charcoal";"n/d";-4335;-6220;1,42396;45,0957;"Delibrias et al. 1987";"Delibrias87"
"La Grange";"France";"LM";"Couche 5- carré P14 Nord, passe 1";"Ly-993 (GrA-12370)";7370;80;"animal bone";"n/d";-5926;-6471;-0,761669;46,10222;"Laporte et al. 2000";"Laporte00"
"La Grange";"France";"EN";"Couche 5 - carré P3 Sud passe 3";"Ly-994 (GrA-14936)";5740;50;"animal bone";"n/d";-4357;-4795;-0,761669;46,10222;"Laporte et al. 2000";"Laporte00"
"La Madeleine";"France";"LM";"n/a";"Ly-2677";6590;120;"human bone";"Homo Sapiens";-5060;-5966;3,25;45,8;"Mazière 1984";"Maziere84"
"La Paleta";"Spain";"EN";"E-219";"Beta-223092";6660;60;"plant seed";"Cerealia sp.";-5377;-5744;-3,850232;40,08372;"Fernández & Gómez 2009";"https://10.4312/dp.36.4"
"La Paré de Nogales";"Spain";"EM";"n/a";"x-26";7365;36;"human bone";"Homo sapiens";-6062;-6413;-4,708;43,313;"Fano et al. 2015";"Fano15"
"La Pointe du Grouin-du-Cou";"France";"EN";"F";"Gif-4372";6300;160;"wood charcoal";"n/d";-4606;-5724;-1,4684654;46,34436;"Delibrias et al. 1982";"Delibrias82"
"La Pointe du Grouin-du-Cou";"France";"EN";"E";"Gif-5042";6450;150;"wood charcoal";"n/d";-4794;-5875;-1,4684654;46,34436;"Delibrias et al. 1982";"Delibrias82"
"La Pointe du Grouin-du-Cou";"France";"EN";"B";"Gif-5043";6480;160;"wood charcoal";"n/d";-4793;-5971;-1,4684654;46,34436;"Delibrias et al. 1982";"Delibrias82"
"La Pouche";"France";"MN";"n/a";"ARC-1679";5365;55;"wood charcoal";"n/d";-3967;-4439;0,5563;43,6657;"Bousartchouk & Veyssière 2000";"Boudartchouk00"
"La Pouche";"France";"MN";"n/a";"ARC-1682";5530;60;"wood charcoal";"n/d";-4054;-4609;0,5563;43,6657;"Bousartchouk & Veyssière 2000";"Boudartchouk00"
"La Rochette";"France";"EN";"Foyer 05";"GrN-30615";6000;20;"wood charcoal";"n/d";-4730;-5024;-2,3193546;48,08198;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"La Rochette";"France";"EN";"Foyer 06";"GrN-30616";5860;40;"wood charcoal";"n/d";-4505;-4934;-2,3193546;48,08198;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"La Rochette";"France";"EN";"Foyer 03";"Ly-4661 (SacA-9812)";5990;35;"wood charcoal";"n/d";-4713;-5198;-2,3193546;48,08198;"Tinevez 2022";"https://doi.org/10.4000/rao.8024"
"la Source";"France";"EM";"From sandstone fill ofrock shelter";"Ly-2365";7270;240;"wood charcoal";"n/d";-5474;-7049;1,5632;45,1177;"Evin et al. 1982";"Evin82"
"La Trecha";"Spain";"UM";"Shellmidden";"URU-0051";5600;310;"wood charcoal";"n/a";-3370;-5520;-3,3134728;43,3983;"González Morales et al. 2002";"Gonzalez02"
"La Trecha";"Spain";"UM";"Shellmidden";"URU-0039";6240;100;"shell";"Marine species";-4726;-5530;-3,3134728;43,3983;"González Morales et al. 2002";"Gonzalez02"
"La Trecha";"Spain";"LM";"Zone 4";"URU-0038";7500;70;"shell";"Marine species";-6070;-6595;-3,224526;43,348;"Zugasti 2011";"https://10.1111/j.1475-4754.2010.00561.x"
"La Trecha";"Spain";"LM";"Shellmidden, Pit 2";"URU-0050";5430;70;"organic";"Travertine";-3971;-4537;-3,3134728;43,3983;"Cubas et al. 2016";"https://doi.org/10.1007/s10963-016-9091-2"
"Laa";"France";"LM";"US 20, 21 et 21/32";"Erl-12987";6757;59;"wood charcoal";"n/d";-5478;-5885;-0,4559;43,10148;"Dumontier et al. 2022";"https://doi.org/10.4000/galliap.3899"
"Laa";"France";"LM";"US 20, 21 et 21/32";"Erl-12988";6979;50;"wood charcoal";"n/d";-5666;-6056;-0,4559;43,10148;"Dumontier et al. 2022";"https://doi.org/10.4000/galliap.3899"
"Landaluze";"Spain";"UN";"Hearth 1";"Beta-401150";5260;30;"wood charcoal";"n/a";-3958;-4314;-2,9972594;43,37984;"Regalado et al. 2015";"Regalado15"
"Landaluze";"Spain";"UN";"Hearth 2";"Beta-401151";5300;30;"wood charcoal";"n/a";-3976;-4326;-2,9972594;43,37984;"Regalado et al. 2015";"Regalado15"
"Lapa da Bugalheira";"Portugal";"EN";"Layer 2";"VERA-7047";6084;26;"animal bone";"Ovis sp.";-4837;-5209;-8,3657;39,3087;"Rodrigues et al. 2020";"https://10.21747/978-989-8970-25-1/arqa60"
"Lapa da Bugalheira";"Portugal";"EN";"Layer 2";"VERA-7048";6128;26;"human bone";"Homo sapiens";-4853;-5215;-8,3657;39,3087;"Rodrigues et al. 2020";"https://10.21747/978-989-8970-25-1/arqa60"
"Lapa da Bugalheira";"Portugal";"MN";"n/a";"ICEN-739";5090;60;"human bone";"Homo sapiens";-3643;-4225;-8,608;39,482;"Juan Cabanilles & Martí Oilver 2002";"JuanCabanilles02"
"Lapa Namorados";"Portugal";"EN";"n/a";"ICEN-735";5460;110;"human bone";"Homo sapiens";-3809;-4716;-8,194;39,925;"Juan Cabanilles & Martí Oilver 2002";"JuanCabanilles02"
"Lapiás das Lameiras";"Portugal";"EN";"SU26";"OxA-24831";6256;32;"plant seed";"Triticum sp.";-5013;-5367;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU26";"OxA-24833";6310;33;"plant seed";"Triticum sp.";-5062;-5469;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU27";"OxA-24832";6381;34;"plant seed";"Triticum sp.";-5212;-5476;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU53";"OxA-29234";6186;36;"animal bone";"Ovis sp.";-4940;-5310;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"Unknown";"OxA-24533";6256;35;"human bone";"Homo sapiens";-5003;-5370;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU27-2";"OxA-29111";6314;33;"animal bone";"Ovis sp.";-5064;-5470;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU10";"OxA-24830";6327;32;"plant seed";"Hordeum sp.";-5075;-5471;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU39";"OxA-24829";6424;32;"plant seed";"Hordeum sp.";-5219;-5513;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU53";"OxA-29110";6494;34;"animal bone";"Ovis sp.";-5313;-5615;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lapiás das Lameiras";"Portugal";"EN";"SU53";"OxA-29109";6497;34;"animal bone";"Ovis sp.";-5314;-5616;-9,343528;38,84653;"Gonçalves & Sousa 2018";"Goncalves18"
"Lavra";"Portugal";"EN";"Layer 3";"UGRA-267";5830;90;"wood charcoal";"n/d";-4347;-5201;-8,14951;41,1054;"Sanches 1997";"Sanches97"
"Lavra";"Portugal";"EN";"Layer 3";"GAK-10933";5870;140;"wood charcoal";"n/d";-4253;-5315;-8,14951;41,1054;"Sanches 1997";"Sanches97"
"Lavra";"Portugal";"EN";"Layer 3";"GAK-10931";5990;140;"wood charcoal";"n/d";-4349;-5471;-8,14951;41,1054;"Sanches 1997";"Sanches97"
"Lavra";"Portugal";"EN";"Layer 3";"ICEN-76";6060;60;"wood charcoal";"n/d";-4711;-5298;-8,14951;41,1054;"Sanches 1997";"Sanches97"
"Lavra";"Portugal";"EN";"Layer 3";"GAK-10932";6310;160;"wood charcoal";"n/d";-4610;-5727;-8,14951;41,1054;"Sanches 1997";"Sanches97"
"Lavra";"Portugal";"EN";"Layer 3";"GAK-10934";6350;120;"wood charcoal";"n/d";-4793;-5663;-8,14951;41,1054;"Sanches 1997";"Sanches97"
"le Chemin Creux";"France";"EN";"Str. 1 (Charbon sous pierre)";"Ly-13857";5755;45;"wood charcoal";"n/d";-4368;-4795;-0,839083;47,06825;"Marchand et al. 2009";"Marchand09"
"le Chemin Creux";"France";"EN";"Str. 2 (Charbon sous pierre (n° 5))";"Ly-4599 (GrA)";5820;35;"wood charcoal";"n/d";-4493;-4841;-0,839083;47,06825;"Marchand et al. 2009";"Marchand09"
"le Chemin Creux";"France";"EN";"Str. 3 (Charbon sous pierre (carré B3))";"Ly-4600(GrA)";5840;35;"wood charcoal";"n/d";-4502;-4890;-0,839083;47,06825;"Marchand et al. 2009";"Marchand09"
"Le Crann";"France";"MM";"n/a";"Gif-2631";7580;105;"wood charcoal";"n/d";-6061;-7021;-4,326514;48,42605;"Giot 1973";"Giot73"
"Le Haut-Mée";"France";"EN";"Fosse 2";"Ly-7660";5975;65;"plant seed";"Corylus sp.";-4547;-5210;-1,3137264;48,41829;"Cassen et al. 1998";"Cassen98"
"Le Haut-Mée";"France";"EN";"Fosse 76";"Ly-7661";5955;65;"wood charcoal";"n/d";-4541;-5208;-1,3137264;48,41829;"Cassen et al. 1998";"Cassen98"
"Le Haut-Mée";"France";"EN";"Posthole 121";"Ly-7662";5995;65;"wood charcoal";"n/d";-4556;-5213;-1,3137264;48,41829;"Cassen et al. 1998";"Cassen98"
"Le Haut-Mée";"France";"EN";"Fosse 174";"Ly-7663";5765;60;"wood charcoal";"n/d";-4355;-4890;-1,3137264;48,41829;"Cassen et al. 1998";"Cassen98"
"Lède-du-Gurp";"France";"EM";"c.11";"Beta-118446";8620;60;"wood charcoal";"n/d";-7479;-8161;-1,149739;45,45552;"Banadora";"Banadora21"
"Lède-du-Gurp";"France";"EM";"LDG88 c.11";"Ly-6048";8360;60;"wood charcoal";"n/d";-7073;-7590;-1,149739;45,45552;"Banadora";"Banadora21"
"Lède-du-Gurp";"France";"EMN";"c.4b carré L19";"Ly-7964";5100;45;"wood charcoal";"n/d";-3654;-4157;-1,149739;45,45552;"Banadora";"Banadora21"
"Lède-du-Gurp";"France";"EN";"structure brûlée";"Ly-7969";8600;55;"wood charcoal";"n/d";-7476;-7949;-1,149739;45,45552;"Banadora";"Banadora21"
"Lède-du-Gurp";"France";"MN";"US 1029";"Beta-423538";5380;30;"organic";"Residues in pottery";-4046;-4348;-1,149739;45,45552;"Verdin et al. 2019 table 1";"https://doi.org/10.4000/quaternaire.11201"
